image_path,dataset,foreground_fraction,n_components,largest_component_fraction,sam_score
data\raw\riceleafbd\Bacterial Leaf Blight\311162571_5469448139777618_6986294095882567716_n.jpg,riceleafbd,0.19558678500986193,1,0.19558678500986193,0.9999059438705444
data\raw\riceleafbd\Bacterial Leaf Blight\311173558_1078001522862587_6821030613800710079_n.jpg,riceleafbd,0.03280953559349996,1,0.03280953559349996,0.9669809937477112
data\raw\riceleafbd\Bacterial Leaf Blight\311176948_1173457476855843_8876369629576747934_n (1).jpg,riceleafbd,0.9608894396940956,1,0.9608894396940956,0.9835696220397949
data\raw\riceleafbd\Bacterial Leaf Blight\311176948_1173457476855843_8876369629576747934_n.jpg,riceleafbd,0.9608894396940956,1,0.9608894396940956,0.9835696220397949
data\raw\riceleafbd\Bacterial Leaf Blight\311215805_2327211210781483_4316745845371875045_n (1).jpg,riceleafbd,0.01327364646667112,1,0.01327364646667112,0.9628632068634033
data\raw\riceleafbd\Bacterial Leaf Blight\311215805_2327211210781483_4316745845371875045_n.jpg,riceleafbd,0.01327364646667112,1,0.01327364646667112,0.9628632068634033
data\raw\riceleafbd\Bacterial Leaf Blight\311228557_3354837764782169_1347128547830875125_n.jpg,riceleafbd,0.0038423186500109578,1,0.0038423186500109578,0.8957604765892029
data\raw\riceleafbd\Bacterial Leaf Blight\311241844_867069184651555_26029076582327398_n.jpg,riceleafbd,0.4914140916063993,1,0.4914140916063993,0.9855011701583862
data\raw\riceleafbd\Bacterial Leaf Blight\311265233_657558655877043_5865489749184376197_n.jpg,riceleafbd,0.0005188472496164804,1,0.0005188472496164804,0.9276720285415649
data\raw\riceleafbd\Bacterial Leaf Blight\311279607_8500016796705278_1785616972798444820_n.jpg,riceleafbd,0.9227739425816349,1,0.9227739425816349,0.9596192836761475
data\raw\riceleafbd\Bacterial Leaf Blight\311296765_525129705864898_613330793096347451_n.jpg,riceleafbd,0.12659568378270078,1,0.12659568378270078,1.0024288892745972
data\raw\riceleafbd\Bacterial Leaf Blight\311311853_5451057041609361_5671669149495919327_n (1).jpg,riceleafbd,0.9933325980932775,1,0.9933325980932775,0.9915202856063843
data\raw\riceleafbd\Bacterial Leaf Blight\311316953_2333723993468631_1150700993852292418_n.jpg,riceleafbd,0.28392454885263757,1,0.28392454885263757,0.9962539672851562
data\raw\riceleafbd\Bacterial Leaf Blight\311332387_657230612713643_6199394551710473389_n (1).jpg,riceleafbd,0.1437409288824383,1,0.1437409288824383,1.004926323890686
data\raw\riceleafbd\Bacterial Leaf Blight\311332387_657230612713643_6199394551710473389_n.jpg,riceleafbd,0.1437409288824383,1,0.1437409288824383,1.004926323890686
data\raw\riceleafbd\Bacterial Leaf Blight\311441515_1079990362543994_6288708335709485111_n.jpg,riceleafbd,0.09355303528380451,1,0.09355303528380451,1.0008655786514282
data\raw\riceleafbd\Bacterial Leaf Blight\311442085_3290982681175106_6220041470786268097_n.jpg,riceleafbd,0.4033150756390193,1,0.4033150756390193,0.9827398061752319
data\raw\riceleafbd\Bacterial Leaf Blight\311453915_3375316629450850_968877061441042640_n.jpg,riceleafbd,0.294670578168928,1,0.294670578168928,0.9869328141212463
data\raw\riceleafbd\Bacterial Leaf Blight\311466345_1063398244336523_5655169926138422138_n.jpg,riceleafbd,0.5872196428571429,1,0.5872196428571429,0.8267526626586914
data\raw\riceleafbd\Bacterial Leaf Blight\311866964_567071142085825_622814194050866011_n.jpg,riceleafbd,0.014972035361736127,1,0.014972035361736127,0.8132239580154419
data\raw\riceleafbd\Bacterial Leaf Blight\311877206_813451169874270_1813155305506983296_n (1).jpg,riceleafbd,0.0021050913838120103,1,0.0021050913838120103,0.9500161409378052
data\raw\riceleafbd\Bacterial Leaf Blight\311877206_850779099448782_7344538294085096936_n.jpg,riceleafbd,0.1174710798693751,1,0.1174710798693751,0.9635252952575684
data\raw\riceleafbd\Bacterial Leaf Blight\311900983_689802402358732_3634352778830511459_n (1).jpg,riceleafbd,0.9606897547903789,1,0.9606897547903789,0.9865902662277222
data\raw\riceleafbd\Bacterial Leaf Blight\311900983_689802402358732_3634352778830511459_n.jpg,riceleafbd,0.9606897547903789,1,0.9606897547903789,0.9865902662277222
data\raw\riceleafbd\Bacterial Leaf Blight\311903426_838983637128251_2126702621483037354_n.jpg,riceleafbd,0.005196036345424626,1,0.005196036345424626,0.9288564324378967
data\raw\riceleafbd\Bacterial Leaf Blight\311905670_494313549327013_3366459603905626498_n (1).jpg,riceleafbd,0.16419920009833305,1,0.16419920009833305,0.9909317493438721
data\raw\riceleafbd\Bacterial Leaf Blight\311905670_494313549327013_3366459603905626498_n.jpg,riceleafbd,0.16419920009833305,1,0.16419920009833305,0.9909317493438721
data\raw\riceleafbd\Bacterial Leaf Blight\311922711_862621194774744_1639676549932614409_n.jpg,riceleafbd,0.025632201646090536,1,0.025632201646090536,0.9784414768218994
data\raw\riceleafbd\Bacterial Leaf Blight\311950185_1181251602817107_2793916819747041864_n.jpg,riceleafbd,0.01014847687924611,1,0.01014847687924611,0.9732145071029663
data\raw\riceleafbd\Bacterial Leaf Blight\311958416_856690878677156_2200993711463183195_n.jpg,riceleafbd,0.010699753482431911,1,0.010699753482431911,0.9765023589134216
data\raw\riceleafbd\Bacterial Leaf Blight\311994481_1554859204947566_3246896678956371692_n.jpg,riceleafbd,0.0064250493096646944,1,0.0064250493096646944,0.9656957983970642
data\raw\riceleafbd\Bacterial Leaf Blight\311996253_708829197508056_1204240679350468183_n.jpg,riceleafbd,0.9912932687455849,1,0.9912932687455849,1.0146746635437012
data\raw\riceleafbd\Bacterial Leaf Blight\312005263_671890507987285_3104310052928250043_n.jpg,riceleafbd,0.07911343399148277,1,0.07911343399148277,0.9826613068580627
data\raw\riceleafbd\Bacterial Leaf Blight\312109408_775761866918297_6977507205127226856_n.jpg,riceleafbd,0.18854481700635548,1,0.18854481700635548,1.008639931678772
data\raw\riceleafbd\Bacterial Leaf Blight\312115862_868821337579765_6672153462436386912_n.jpg,riceleafbd,0.10033353938082729,1,0.10033353938082729,0.9668291807174683
data\raw\riceleafbd\Bacterial Leaf Blight\312117365_3213264032297783_6825796052983078457_n.jpg,riceleafbd,0.12951324588477367,1,0.12951324588477367,1.0016752481460571
data\raw\riceleafbd\Bacterial Leaf Blight\312124793_2094179050769487_8295648045246142761_n (1).jpg,riceleafbd,0.0005915637860082304,1,0.0005915637860082304,0.8410668969154358
data\raw\riceleafbd\Bacterial Leaf Blight\312124793_2094179050769487_8295648045246142761_n (2).jpg,riceleafbd,0.0005915637860082304,1,0.0005915637860082304,0.8410668969154358
data\raw\riceleafbd\Bacterial Leaf Blight\312124793_2094179050769487_8295648045246142761_n.jpg,riceleafbd,0.0005915637860082304,1,0.0005915637860082304,0.8410668969154358
data\raw\riceleafbd\Bacterial Leaf Blight\312134552_1074778793216195_7727199800077020230_n.jpg,riceleafbd,0.1503056203056203,1,0.1503056203056203,0.99400794506073
data\raw\riceleafbd\Bacterial Leaf Blight\312144415_509177034425217_5689135141004163658_n.jpg,riceleafbd,0.020545982142857144,1,0.020545982142857144,0.9519319534301758
data\raw\riceleafbd\Bacterial Leaf Blight\312156860_1303276270474197_3862165336192323356_n.jpg,riceleafbd,0.12020852677189725,1,0.12020852677189725,0.9776151180267334
data\raw\riceleafbd\Bacterial Leaf Blight\312168283_695866688628163_6057433753176077367_n.jpg,riceleafbd,0.9849774718915344,1,0.9849774718915344,0.8815191984176636
data\raw\riceleafbd\Bacterial Leaf Blight\312183275_656322959375215_4017854485040632635_n.jpg,riceleafbd,0.897196875,1,0.897196875,0.972628116607666
data\raw\riceleafbd\Bacterial Leaf Blight\312203278_5366371953471241_8735366072359109211_n.jpg,riceleafbd,0.9458837387683542,1,0.9458837387683542,0.9983386993408203
data\raw\riceleafbd\Bacterial Leaf Blight\312203280_1112869256098748_5917544327451324383_n.jpg,riceleafbd,0.07213734567901235,1,0.07213734567901235,1.0024299621582031
data\raw\riceleafbd\Bacterial Leaf Blight\312216982_865720758115042_5955277785360983136_n.jpg,riceleafbd,0.077102849002849,1,0.077102849002849,0.9924957752227783
data\raw\riceleafbd\Bacterial Leaf Blight\312240092_427147422938967_679263528616862535_n.jpg,riceleafbd,0.20301156751539706,1,0.20301156751539706,0.9968852400779724
data\raw\riceleafbd\Bacterial Leaf Blight\312262792_903324473966751_5231161925546916462_n.jpg,riceleafbd,0.025956805719312036,1,0.025956805719312036,0.9366004467010498
data\raw\riceleafbd\Bacterial Leaf Blight\312265952_860714698675407_8304289516212089109_n.jpg,riceleafbd,0.12641466666666668,1,0.12641466666666668,1.000656008720398
data\raw\riceleafbd\Bacterial Leaf Blight\312270228_804664440820807_2302721452737006100_n.jpg,riceleafbd,0.19639550264550265,1,0.19639550264550265,1.0093152523040771
data\raw\riceleafbd\Bacterial Leaf Blight\312305620_840412667306112_5109935503413715418_n.jpg,riceleafbd,0.09570951128643436,1,0.09570951128643436,0.9689337611198425
data\raw\riceleafbd\Bacterial Leaf Blight\312307012_1137047957009667_5775483781927203184_n.jpg,riceleafbd,0.9966049382716049,1,0.9966049382716049,1.0095226764678955
data\raw\riceleafbd\Bacterial Leaf Blight\312319966_688919419618010_4242118936767372404_n (1).jpg,riceleafbd,0.2133863214246695,1,0.2133863214246695,0.9891900420188904
data\raw\riceleafbd\Bacterial Leaf Blight\312358944_1165312637746496_9080282855795945222_n.jpg,riceleafbd,0.1794762217839141,1,0.1794762217839141,0.9598450660705566
data\raw\riceleafbd\Bacterial Leaf Blight\312362021_897971174434056_4612567614879769508_n.jpg,riceleafbd,0.0019366740218758156,1,0.0019366740218758156,0.9160651564598083
data\raw\riceleafbd\Bacterial Leaf Blight\312366899_848781659487265_7905190979807373086_n.jpg,riceleafbd,0.9634008701198123,1,0.9634008701198123,0.9012367725372314
data\raw\riceleafbd\Bacterial Leaf Blight\312372571_868246384178924_1560286390148884930_n.jpg,riceleafbd,0.0027016217400832785,1,0.0027016217400832785,0.9435300827026367
data\raw\riceleafbd\Bacterial Leaf Blight\312376726_506582041393533_6134942179223141876_n.jpg,riceleafbd,0.003138834100372562,1,0.003138834100372562,0.9636750817298889
data\raw\riceleafbd\Bacterial Leaf Blight\312380040_666514341810864_640069108703250035_n (1).jpg,riceleafbd,0.9926380514881807,1,0.9926380514881807,1.0164916515350342
data\raw\riceleafbd\Bacterial Leaf Blight\312380040_666514341810864_640069108703250035_n.jpg,riceleafbd,0.9926380514881807,1,0.9926380514881807,1.0164916515350342
data\raw\riceleafbd\Bacterial Leaf Blight\312430212_856443215361815_4156088728725466798_n.jpg,riceleafbd,0.981640625,1,0.981640625,1.0089781284332275
data\raw\riceleafbd\Bacterial Leaf Blight\312460599_615434820370384_4814049240850019307_n.jpg,riceleafbd,0.6124112654320988,1,0.6124112654320988,0.9918022155761719
data\raw\riceleafbd\Bacterial Leaf Blight\312468370_5637100656380348_703247384194259115_n.jpg,riceleafbd,0.5173352678571429,1,0.5173352678571429,0.9875553846359253
data\raw\riceleafbd\Bacterial Leaf Blight\312472792_444886301126098_1501912677559689732_n (1).jpg,riceleafbd,0.1037125878543789,1,0.1037125878543789,0.9844961762428284
data\raw\riceleafbd\Bacterial Leaf Blight\312472792_444886301126098_1501912677559689732_n.jpg,riceleafbd,0.1037125878543789,1,0.1037125878543789,0.9844961762428284
data\raw\riceleafbd\Bacterial Leaf Blight\312492836_921608635883654_5040495292452316542_n.jpg,riceleafbd,0.5025262984878369,1,0.5025262984878369,0.9395365715026855
data\raw\riceleafbd\Bacterial Leaf Blight\312497633_493821666106853_2003525939535835671_n.jpg,riceleafbd,0.22566492004225366,1,0.22566492004225366,1.0056548118591309
data\raw\riceleafbd\Bacterial Leaf Blight\312501455_701030871075552_5552237118172408186_n.jpg,riceleafbd,0.5676967592592592,1,0.5676967592592592,0.9609501361846924
data\raw\riceleafbd\Bacterial Leaf Blight\312533724_527055925932704_529721116070509117_n.jpg,riceleafbd,0.07219933093994778,1,0.07219933093994778,0.9537434577941895
data\raw\riceleafbd\Bacterial Leaf Blight\312544784_688879059321101_6372406967365528103_n.jpg,riceleafbd,0.044320766359334206,1,0.044320766359334206,0.9825598001480103
data\raw\riceleafbd\Bacterial Leaf Blight\312562418_839362653763759_9061241516002192433_n.jpg,riceleafbd,0.018123214285714284,1,0.018123214285714284,0.8993663787841797
data\raw\riceleafbd\Bacterial Leaf Blight\312567234_1137342777156531_6664665408580704339_n.jpg,riceleafbd,0.0011060834590246355,1,0.0011060834590246355,0.9030096530914307
data\raw\riceleafbd\Bacterial Leaf Blight\312602648_1233624923888692_5205660825053270302_n (1).jpg,riceleafbd,0.23341339459760513,1,0.23341339459760513,1.0105892419815063
data\raw\riceleafbd\Bacterial Leaf Blight\312602648_1233624923888692_5205660825053270302_n.jpg,riceleafbd,0.23341339459760513,1,0.23341339459760513,1.0105892419815063
data\raw\riceleafbd\Bacterial Leaf Blight\312646122_640566951102447_2555335777393358146_n.jpg,riceleafbd,0.0005912075510413461,1,0.0005912075510413461,0.9004196524620056
data\raw\riceleafbd\Bacterial Leaf Blight\312656411_465523942147125_5077802567650565707_n.jpg,riceleafbd,0.6718535714285714,1,0.6718535714285714,0.9255777597427368
data\raw\riceleafbd\Bacterial Leaf Blight\312662581_465466095568796_6078116808070006939_n.jpg,riceleafbd,0.12449319584736251,1,0.12449319584736251,1.000897765159607
data\raw\riceleafbd\Bacterial Leaf Blight\312665151_823751822349646_2099650976172566029_n.jpg,riceleafbd,0.9553796844181459,1,0.9553796844181459,0.9886168241500854
data\raw\riceleafbd\Bacterial Leaf Blight\312665151_8320432917998191_1604786143188951266_n (1).jpg,riceleafbd,0.9421981152750384,1,0.9421981152750384,0.947901725769043
data\raw\riceleafbd\Bacterial Leaf Blight\312665151_8320432917998191_1604786143188951266_n.jpg,riceleafbd,0.9421981152750384,1,0.9421981152750384,0.947901725769043
data\raw\riceleafbd\Bacterial Leaf Blight\312701781_1737299809990745_2445287125465582583_n.jpg,riceleafbd,0.09177439212065251,1,0.09177439212065251,0.9936944842338562
data\raw\riceleafbd\Bacterial Leaf Blight\312704681_795162698218208_1051476981153219409_n (1).jpg,riceleafbd,0.12758933333333333,1,0.12758933333333333,1.0002449750900269
data\raw\riceleafbd\Bacterial Leaf Blight\312704681_795162698218208_1051476981153219409_n.jpg,riceleafbd,0.12758933333333333,1,0.12758933333333333,1.0002449750900269
data\raw\riceleafbd\Bacterial Leaf Blight\312706214_427375179400683_5301068537977839772_n.jpg,riceleafbd,0.36108152531229454,1,0.36108152531229454,0.903364896774292
data\raw\riceleafbd\Bacterial Leaf Blight\312708295_658525155897001_2690667916063653321_n.jpg,riceleafbd,0.012048660714285715,1,0.012048660714285715,0.8649401068687439
data\raw\riceleafbd\Bacterial Leaf Blight\312708644_1280225746108999_5061069931412327781_n.jpg,riceleafbd,0.14617764899477714,1,0.14617764899477714,0.9896833896636963
data\raw\riceleafbd\Bacterial Leaf Blight\312709288_1547785992338261_1313766342061877705_n (1).jpg,riceleafbd,0.16905691634126138,1,0.16905691634126138,0.9967554211616516
data\raw\riceleafbd\Bacterial Leaf Blight\312729215_2367073810112328_6929513737770592226_n.jpg,riceleafbd,0.0020501862809555117,1,0.0020501862809555117,0.9029536247253418
data\raw\riceleafbd\Bacterial Leaf Blight\312735367_788952488860882_5846495993529613836_n.jpg,riceleafbd,0.15076858486341244,1,0.15076858486341244,0.9701436161994934
data\raw\riceleafbd\Bacterial Leaf Blight\312785445_1599618183789246_6785072920701701173_n.jpg,riceleafbd,0.06757581304533529,1,0.06757581304533529,1.0041064023971558
data\raw\riceleafbd\Bacterial Leaf Blight\312814131_5737346553026808_4825949185555821636_n.jpg,riceleafbd,0.1254552925706772,1,0.1254552925706772,1.0032000541687012
data\raw\riceleafbd\Bacterial Leaf Blight\312814140_676724064091604_719715407509556462_n.jpg,riceleafbd,0.0007610124917817226,1,0.0007610124917817226,0.8218390941619873
data\raw\riceleafbd\Bacterial Leaf Blight\312825899_918213142479666_8187078238093186601_n.jpg,riceleafbd,0.9430754464285714,1,0.9430754464285714,0.9430968761444092
data\raw\riceleafbd\Bacterial Leaf Blight\312832518_549472323680260_2663611904166783782_n.jpg,riceleafbd,0.0013766718106995885,1,0.0013766718106995885,0.9629712104797363
data\raw\riceleafbd\Bacterial Leaf Blight\312847473_1461819517659471_8659958642311574889_n (1).jpg,riceleafbd,0.0029732510288065844,1,0.0029732510288065844,0.9642813205718994
data\raw\riceleafbd\Bacterial Leaf Blight\312890873_497867222269951_4022885594997532713_n (1).jpg,riceleafbd,0.1553676949562628,1,0.1553676949562628,0.9854650497436523
data\raw\riceleafbd\Bacterial Leaf Blight\312899709_676667683828905_3129524143857991819_n.jpg,riceleafbd,0.9691956018518518,1,0.9691956018518518,0.9944601058959961
data\raw\riceleafbd\Bacterial Leaf Blight\312912387_542087637738188_9057210992686544035_n.jpg,riceleafbd,0.534652491998171,1,0.534652491998171,1.0001248121261597
data\raw\riceleafbd\Bacterial Leaf Blight\312915118_662477082240879_7201080361578101744_n.jpg,riceleafbd,0.11986832441506662,1,0.11986832441506662,0.9919822216033936
data\raw\riceleafbd\Bacterial Leaf Blight\312918593_812923126632902_6109964321710625166_n.jpg,riceleafbd,0.004798378259916722,1,0.004798378259916722,0.9347120523452759
data\raw\riceleafbd\Bacterial Leaf Blight\312925345_1156721908267660_1075663843189959229_n (1).jpg,riceleafbd,0.07748700816629547,1,0.07748700816629547,1.008158802986145
data\raw\riceleafbd\Bacterial Leaf Blight\312925345_1156721908267660_1075663843189959229_n.jpg,riceleafbd,0.07748700816629547,1,0.07748700816629547,1.008158802986145
data\raw\riceleafbd\Bacterial Leaf Blight\312964669_454960753440897_8478428658294630974_n.jpg,riceleafbd,0.90820305714782,1,0.90820305714782,0.9308767318725586
data\raw\riceleafbd\Bacterial Leaf Blight\312974194_2709532582801460_3219081549650181894_n (1).jpg,riceleafbd,0.2592875858650237,1,0.2592875858650237,0.9487468004226685
data\raw\riceleafbd\Bacterial Leaf Blight\312974194_2709532582801460_3219081549650181894_n.jpg,riceleafbd,0.2592875858650237,1,0.2592875858650237,0.9487468004226685
data\raw\riceleafbd\Bacterial Leaf Blight\312975402_1528136661036791_1394897624014877779_n.jpg,riceleafbd,0.025692936421763783,1,0.025692936421763783,0.947098970413208
data\raw\riceleafbd\Bacterial Leaf Blight\312978871_660758595666798_3325351575029013031_n.jpg,riceleafbd,0.012183333333333332,1,0.012183333333333332,0.9503716230392456
data\raw\riceleafbd\Bacterial Leaf Blight\312990018_1136540447236375_5043220856020100086_n.jpg,riceleafbd,0.17184766763848397,1,0.17184766763848397,0.9513951539993286
