image_path,dataset,foreground_fraction,n_components,largest_component_fraction
data\raw\brri_rice_disease_pest\Leaf Scald\LS_246.jpg,brri_rice_disease_pest,0.037207710968856375,1,0.037207710968856375
data\raw\brri_rice_disease_pest\Leaf Scald\LS_247.jpg,brri_rice_disease_pest,0.15860609409134788,1,0.15860609409134788
data\raw\brri_rice_disease_pest\Leaf Scald\LS_248.jpg,brri_rice_disease_pest,0.10311378050432692,1,0.10311378050432692
data\raw\brri_rice_disease_pest\Leaf Scald\LS_249.jpg,brri_rice_disease_pest,0.08041441218310216,1,0.08041441218310216
data\raw\brri_rice_disease_pest\Leaf Scald\LS_25.jpg,brri_rice_disease_pest,0.015681672344764853,1,0.015681672344764853
data\raw\brri_rice_disease_pest\Leaf Scald\LS_250.jpg,brri_rice_disease_pest,0.0719024136733899,1,0.0719024136733899
data\raw\brri_rice_disease_pest\Leaf Scald\LS_251.jpg,brri_rice_disease_pest,0.06561060077977315,1,0.06561060077977315
data\raw\brri_rice_disease_pest\Leaf Scald\LS_252.jpg,brri_rice_disease_pest,0.09522148447523736,1,0.09522148447523736
data\raw\brri_rice_disease_pest\Leaf Scald\LS_253.jpg,brri_rice_disease_pest,0.15406775516943555,1,0.15406775516943555
data\raw\brri_rice_disease_pest\Leaf Scald\LS_254.jpg,brri_rice_disease_pest,0.10383405095767921,1,0.10383405095767921
data\raw\brri_rice_disease_pest\Leaf Scald\LS_255.jpg,brri_rice_disease_pest,0.10522814764492754,1,0.10522814764492754
data\raw\brri_rice_disease_pest\Leaf Scald\LS_256.jpg,brri_rice_disease_pest,0.11842574599061796,1,0.11842574599061796
data\raw\brri_rice_disease_pest\Leaf Scald\LS_257.jpg,brri_rice_disease_pest,0.02984015393994818,1,0.02984015393994818
data\raw\brri_rice_disease_pest\Leaf Scald\LS_258.jpg,brri_rice_disease_pest,0.026046885120638005,1,0.026046885120638005
data\raw\brri_rice_disease_pest\Leaf Scald\LS_259.jpg,brri_rice_disease_pest,0.28851356500533454,1,0.28851356500533454
data\raw\brri_rice_disease_pest\Leaf Scald\LS_26.jpg,brri_rice_disease_pest,0.0065179047844904255,1,0.0065179047844904255
data\raw\brri_rice_disease_pest\Leaf Scald\LS_260.jpg,brri_rice_disease_pest,0.16554498171010518,1,0.16554498171010518
data\raw\brri_rice_disease_pest\Leaf Scald\LS_261.jpg,brri_rice_disease_pest,0.09833993801757862,1,0.09833993801757862
data\raw\brri_rice_disease_pest\Leaf Scald\LS_262.jpg,brri_rice_disease_pest,0.20503009171477127,1,0.20503009171477127
data\raw\brri_rice_disease_pest\Leaf Scald\LS_263.jpg,brri_rice_disease_pest,0.08930771477925113,1,0.08930771477925113
data\raw\brri_rice_disease_pest\Leaf Scald\LS_264.jpg,brri_rice_disease_pest,0.18505737819438095,1,0.18505737819438095
data\raw\brri_rice_disease_pest\Leaf Scald\LS_265.jpg,brri_rice_disease_pest,0.16581567850429305,1,0.16581567850429305
data\raw\brri_rice_disease_pest\Leaf Scald\LS_266.jpg,brri_rice_disease_pest,0.027462474339851134,1,0.027462474339851134
data\raw\brri_rice_disease_pest\Leaf Scald\LS_267.jpg,brri_rice_disease_pest,0.1669901438222447,1,0.1669901438222447
data\raw\brri_rice_disease_pest\Leaf Scald\LS_268.jpg,brri_rice_disease_pest,0.969341140408813,1,0.969341140408813
data\raw\brri_rice_disease_pest\Leaf Scald\LS_269.jpg,brri_rice_disease_pest,0.09522148447523736,1,0.09522148447523736
data\raw\brri_rice_disease_pest\Leaf Scald\LS_27.jpg,brri_rice_disease_pest,0.003328,1,0.003328
data\raw\brri_rice_disease_pest\Leaf Scald\LS_270.jpg,brri_rice_disease_pest,0.21518886856678351,1,0.21518886856678351
data\raw\brri_rice_disease_pest\Leaf Scald\LS_271.jpg,brri_rice_disease_pest,0.04142325677132561,1,0.04142325677132561
data\raw\brri_rice_disease_pest\Leaf Scald\LS_272.jpg,brri_rice_disease_pest,0.3212496189605243,1,0.3212496189605243
data\raw\brri_rice_disease_pest\Leaf Scald\LS_273.jpg,brri_rice_disease_pest,0.05315394841572253,1,0.05315394841572253
data\raw\brri_rice_disease_pest\Leaf Scald\LS_274.jpg,brri_rice_disease_pest,0.08242254314213619,1,0.08242254314213619
data\raw\brri_rice_disease_pest\Leaf Scald\LS_275.jpg,brri_rice_disease_pest,0.06068212416806381,1,0.06068212416806381
data\raw\brri_rice_disease_pest\Leaf Scald\LS_276.jpg,brri_rice_disease_pest,0.07825995148097342,1,0.07825995148097342
data\raw\brri_rice_disease_pest\Leaf Scald\LS_277.jpg,brri_rice_disease_pest,0.12757095801791732,1,0.12757095801791732
data\raw\brri_rice_disease_pest\Leaf Scald\LS_278.jpg,brri_rice_disease_pest,0.06456952065233958,1,0.06456952065233958
data\raw\brri_rice_disease_pest\Leaf Scald\LS_279.jpg,brri_rice_disease_pest,0.9467671975816695,1,0.9467671975816695
data\raw\brri_rice_disease_pest\Leaf Scald\LS_28.jpg,brri_rice_disease_pest,0.011354406011835457,1,0.011354406011835457
data\raw\brri_rice_disease_pest\Leaf Scald\LS_280.jpg,brri_rice_disease_pest,0.08785685455649946,1,0.08785685455649946
data\raw\brri_rice_disease_pest\Leaf Scald\LS_281.jpg,brri_rice_disease_pest,0.18581416493082017,1,0.18581416493082017
data\raw\brri_rice_disease_pest\Leaf Scald\LS_282.jpg,brri_rice_disease_pest,0.1642524894263381,1,0.1642524894263381
data\raw\brri_rice_disease_pest\Leaf Scald\LS_283.jpg,brri_rice_disease_pest,0.9751458844074905,1,0.9751458844074905
data\raw\brri_rice_disease_pest\Leaf Scald\LS_284.jpg,brri_rice_disease_pest,0.10020258929805764,1,0.10020258929805764
data\raw\brri_rice_disease_pest\Leaf Scald\LS_285.jpg,brri_rice_disease_pest,0.02704272783996928,1,0.02704272783996928
data\raw\brri_rice_disease_pest\Leaf Scald\LS_286.jpg,brri_rice_disease_pest,0.046191729309428164,1,0.046191729309428164
data\raw\brri_rice_disease_pest\Leaf Scald\LS_287.jpg,brri_rice_disease_pest,0.032319403605316675,1,0.032319403605316675
data\raw\brri_rice_disease_pest\Leaf Scald\LS_288.jpg,brri_rice_disease_pest,0.07537238433547856,1,0.07537238433547856
data\raw\brri_rice_disease_pest\Leaf Scald\LS_289.jpg,brri_rice_disease_pest,0.02632002187105927,1,0.02632002187105927
data\raw\brri_rice_disease_pest\Leaf Scald\LS_29.jpg,brri_rice_disease_pest,0.09077524231337056,1,0.09077524231337056
data\raw\brri_rice_disease_pest\Leaf Scald\LS_290.jpg,brri_rice_disease_pest,0.9710949804399736,1,0.9710949804399736
data\raw\brri_rice_disease_pest\Leaf Scald\LS_291.jpg,brri_rice_disease_pest,0.02172,1,0.02172
data\raw\brri_rice_disease_pest\Leaf Scald\LS_292.jpg,brri_rice_disease_pest,0.12258913148402174,1,0.12258913148402174
data\raw\brri_rice_disease_pest\Leaf Scald\LS_293.jpg,brri_rice_disease_pest,0.11119499271791224,1,0.11119499271791224
data\raw\brri_rice_disease_pest\Leaf Scald\LS_294.jpg,brri_rice_disease_pest,0.021858893179938565,1,0.021858893179938565
data\raw\brri_rice_disease_pest\Leaf Scald\LS_295.jpg,brri_rice_disease_pest,0.0350479580517875,1,0.0350479580517875
data\raw\brri_rice_disease_pest\Leaf Scald\LS_296.jpg,brri_rice_disease_pest,0.05917225524564345,1,0.05917225524564345
data\raw\brri_rice_disease_pest\Leaf Scald\LS_297.jpg,brri_rice_disease_pest,0.01026334163647343,1,0.01026334163647343
data\raw\brri_rice_disease_pest\Leaf Scald\LS_298.jpg,brri_rice_disease_pest,0.11958765178072449,1,0.11958765178072449
data\raw\brri_rice_disease_pest\Leaf Scald\LS_299.jpg,brri_rice_disease_pest,0.14226346974546564,1,0.14226346974546564
data\raw\brri_rice_disease_pest\Leaf Scald\LS_3.jpg,brri_rice_disease_pest,0.05092430157863009,1,0.05092430157863009
data\raw\brri_rice_disease_pest\Leaf Scald\LS_30.jpg,brri_rice_disease_pest,0.0496624259732396,1,0.0496624259732396
data\raw\brri_rice_disease_pest\Leaf Scald\LS_300.jpg,brri_rice_disease_pest,0.2551480020830158,1,0.2551480020830158
data\raw\brri_rice_disease_pest\Leaf Scald\LS_301.jpg,brri_rice_disease_pest,0.023963149248928856,1,0.023963149248928856
data\raw\brri_rice_disease_pest\Leaf Scald\LS_302.jpg,brri_rice_disease_pest,0.2612676548290403,1,0.2612676548290403
data\raw\brri_rice_disease_pest\Leaf Scald\LS_303.jpg,brri_rice_disease_pest,0.1720096868702264,1,0.1720096868702264
data\raw\brri_rice_disease_pest\Leaf Scald\LS_304.jpg,brri_rice_disease_pest,0.25789995385188574,1,0.25789995385188574
data\raw\brri_rice_disease_pest\Leaf Scald\LS_305.jpg,brri_rice_disease_pest,0.04986736975882724,1,0.04986736975882724
data\raw\brri_rice_disease_pest\Leaf Scald\LS_306.jpg,brri_rice_disease_pest,0.11926015698842155,1,0.11926015698842155
data\raw\brri_rice_disease_pest\Leaf Scald\LS_307.jpg,brri_rice_disease_pest,0.168272,1,0.168272
data\raw\brri_rice_disease_pest\Leaf Scald\LS_308.jpg,brri_rice_disease_pest,0.32715573083371435,1,0.32715573083371435
data\raw\brri_rice_disease_pest\Leaf Scald\LS_309.jpg,brri_rice_disease_pest,0.09823356449728192,1,0.09823356449728192
data\raw\brri_rice_disease_pest\Leaf Scald\LS_31.jpg,brri_rice_disease_pest,0.021908,1,0.021908
data\raw\brri_rice_disease_pest\Leaf Scald\LS_310.jpg,brri_rice_disease_pest,0.2752639756812139,1,0.2752639756812139
data\raw\brri_rice_disease_pest\Leaf Scald\LS_311.jpg,brri_rice_disease_pest,0.14464205575030906,1,0.14464205575030906
data\raw\brri_rice_disease_pest\Leaf Scald\LS_312.jpg,brri_rice_disease_pest,0.05779363325373842,1,0.05779363325373842
data\raw\brri_rice_disease_pest\Leaf Scald\LS_313.jpg,brri_rice_disease_pest,0.19491201163440533,1,0.19491201163440533
data\raw\brri_rice_disease_pest\Leaf Scald\LS_314.jpg,brri_rice_disease_pest,0.06228963445612966,1,0.06228963445612966
data\raw\brri_rice_disease_pest\Leaf Scald\LS_315.jpg,brri_rice_disease_pest,0.055759041220003726,1,0.055759041220003726
data\raw\brri_rice_disease_pest\Leaf Scald\LS_316.jpg,brri_rice_disease_pest,0.1927429973411912,1,0.1927429973411912
data\raw\brri_rice_disease_pest\Leaf Scald\LS_317.jpg,brri_rice_disease_pest,0.16818192086384334,1,0.16818192086384334
data\raw\brri_rice_disease_pest\Leaf Scald\LS_318.jpg,brri_rice_disease_pest,0.1788564899490254,1,0.1788564899490254
data\raw\brri_rice_disease_pest\Leaf Scald\LS_319.jpg,brri_rice_disease_pest,0.113032,1,0.113032
data\raw\brri_rice_disease_pest\Leaf Scald\LS_32.jpg,brri_rice_disease_pest,0.11951852476162161,1,0.11951852476162161
data\raw\brri_rice_disease_pest\Leaf Scald\LS_320.jpg,brri_rice_disease_pest,0.1840447128655862,1,0.1840447128655862
data\raw\brri_rice_disease_pest\Leaf Scald\LS_321.jpg,brri_rice_disease_pest,0.08960244181720955,1,0.08960244181720955
data\raw\brri_rice_disease_pest\Leaf Scald\LS_322.jpg,brri_rice_disease_pest,0.0246640526481715,1,0.0246640526481715
data\raw\brri_rice_disease_pest\Leaf Scald\LS_323.jpg,brri_rice_disease_pest,0.05774537286596172,1,0.05774537286596172
data\raw\brri_rice_disease_pest\Leaf Scald\LS_324.jpg,brri_rice_disease_pest,0.1326,1,0.1326
data\raw\brri_rice_disease_pest\Leaf Scald\LS_325.jpg,brri_rice_disease_pest,0.10233557842516747,1,0.10233557842516747
data\raw\brri_rice_disease_pest\Leaf Scald\LS_326.jpg,brri_rice_disease_pest,0.00859254536181808,1,0.00859254536181808
data\raw\brri_rice_disease_pest\Leaf Scald\LS_327.jpg,brri_rice_disease_pest,0.19894110089405168,1,0.19894110089405168
data\raw\brri_rice_disease_pest\Leaf Scald\LS_328.jpg,brri_rice_disease_pest,0.24189179749022,1,0.24189179749022
data\raw\brri_rice_disease_pest\Leaf Scald\LS_329.jpg,brri_rice_disease_pest,0.2764323221779605,1,0.2764323221779605
data\raw\brri_rice_disease_pest\Leaf Scald\LS_33.jpg,brri_rice_disease_pest,0.008137838913444766,1,0.008137838913444766
data\raw\brri_rice_disease_pest\Leaf Scald\LS_330.jpg,brri_rice_disease_pest,0.09910286614429215,1,0.09910286614429215
data\raw\brri_rice_disease_pest\Leaf Scald\LS_331.jpg,brri_rice_disease_pest,0.06753618090566055,1,0.06753618090566055
data\raw\brri_rice_disease_pest\Leaf Scald\LS_332.jpg,brri_rice_disease_pest,0.0746337258039933,1,0.0746337258039933
data\raw\brri_rice_disease_pest\Leaf Scald\LS_333.jpg,brri_rice_disease_pest,0.1661647000795949,1,0.1661647000795949
data\raw\brri_rice_disease_pest\Leaf Scald\LS_334.jpg,brri_rice_disease_pest,0.03823016689529035,1,0.03823016689529035
data\raw\brri_rice_disease_pest\Leaf Scald\LS_335.jpg,brri_rice_disease_pest,0.021841764890175957,1,0.021841764890175957
data\raw\brri_rice_disease_pest\Leaf Scald\LS_336.jpg,brri_rice_disease_pest,0.07780905476807397,1,0.07780905476807397
data\raw\brri_rice_disease_pest\Leaf Scald\LS_337.jpg,brri_rice_disease_pest,0.11235636928652475,1,0.11235636928652475
data\raw\brri_rice_disease_pest\Leaf Scald\LS_338.jpg,brri_rice_disease_pest,0.10684156378600823,1,0.10684156378600823
data\raw\brri_rice_disease_pest\Leaf Scald\LS_339.jpg,brri_rice_disease_pest,0.08112943824873897,1,0.08112943824873897
data\raw\brri_rice_disease_pest\Leaf Scald\LS_34.jpg,brri_rice_disease_pest,0.01627262152657773,1,0.01627262152657773
data\raw\brri_rice_disease_pest\Leaf Scald\LS_340.jpg,brri_rice_disease_pest,0.11196714743589743,1,0.11196714743589743
data\raw\brri_rice_disease_pest\Leaf Scald\LS_341.jpg,brri_rice_disease_pest,0.14583010400496624,1,0.14583010400496624
data\raw\brri_rice_disease_pest\Leaf Scald\LS_342.jpg,brri_rice_disease_pest,0.04178018467713255,1,0.04178018467713255
data\raw\brri_rice_disease_pest\Leaf Scald\LS_343.jpg,brri_rice_disease_pest,0.1341428305305763,1,0.1341428305305763
data\raw\brri_rice_disease_pest\Leaf Scald\LS_344.jpg,brri_rice_disease_pest,0.16294676878524614,1,0.16294676878524614
data\raw\brri_rice_disease_pest\Leaf Scald\LS_345.jpg,brri_rice_disease_pest,0.1310140730579688,1,0.1310140730579688
data\raw\brri_rice_disease_pest\Leaf Scald\LS_346.jpg,brri_rice_disease_pest,0.059917134498467375,1,0.059917134498467375
data\raw\brri_rice_disease_pest\Leaf Scald\LS_347.jpg,brri_rice_disease_pest,0.19575982446781487,1,0.19575982446781487
data\raw\brri_rice_disease_pest\Leaf Scald\LS_348.jpg,brri_rice_disease_pest,0.1753417100584201,1,0.1753417100584201
data\raw\brri_rice_disease_pest\Leaf Scald\LS_349.jpg,brri_rice_disease_pest,0.13102359904486105,1,0.13102359904486105
data\raw\brri_rice_disease_pest\Leaf Scald\LS_35.jpg,brri_rice_disease_pest,0.018468,1,0.018468
data\raw\brri_rice_disease_pest\Leaf Scald\LS_350.jpg,brri_rice_disease_pest,0.10693634735558603,1,0.10693634735558603
data\raw\brri_rice_disease_pest\Leaf Scald\LS_351.jpg,brri_rice_disease_pest,0.1151837351182916,1,0.1151837351182916
data\raw\brri_rice_disease_pest\Leaf Scald\LS_352.jpg,brri_rice_disease_pest,0.10039632674690704,1,0.10039632674690704
data\raw\brri_rice_disease_pest\Leaf Scald\LS_353.jpg,brri_rice_disease_pest,0.10685405341326695,1,0.10685405341326695
data\raw\brri_rice_disease_pest\Leaf Scald\LS_354.jpg,brri_rice_disease_pest,0.040131300244325346,1,0.040131300244325346
data\raw\brri_rice_disease_pest\Leaf Scald\LS_355.jpg,brri_rice_disease_pest,0.060948,1,0.060948
data\raw\brri_rice_disease_pest\Leaf Scald\LS_356.jpg,brri_rice_disease_pest,0.06134788480753273,1,0.06134788480753273
data\raw\brri_rice_disease_pest\Leaf Scald\LS_357.jpg,brri_rice_disease_pest,0.045965607622060096,1,0.045965607622060096
data\raw\brri_rice_disease_pest\Leaf Scald\LS_358.jpg,brri_rice_disease_pest,0.08571641772087588,1,0.08571641772087588
data\raw\brri_rice_disease_pest\Leaf Scald\LS_359.jpg,brri_rice_disease_pest,0.0158460929250264,1,0.0158460929250264
data\raw\brri_rice_disease_pest\Leaf Scald\LS_36.jpg,brri_rice_disease_pest,0.02226,1,0.02226
data\raw\brri_rice_disease_pest\Leaf Scald\LS_360.jpg,brri_rice_disease_pest,0.14137302886879302,1,0.14137302886879302
data\raw\brri_rice_disease_pest\Leaf Scald\LS_361.jpg,brri_rice_disease_pest,0.17077792384291013,1,0.17077792384291013
data\raw\brri_rice_disease_pest\Leaf Scald\LS_362.jpg,brri_rice_disease_pest,0.10658706116953716,1,0.10658706116953716
data\raw\brri_rice_disease_pest\Leaf Scald\LS_363.jpg,brri_rice_disease_pest,0.05608936975130837,1,0.05608936975130837
data\raw\brri_rice_disease_pest\Leaf Scald\LS_364.jpg,brri_rice_disease_pest,0.13344716887669564,1,0.13344716887669564
data\raw\brri_rice_disease_pest\Leaf Scald\LS_365.jpg,brri_rice_disease_pest,0.16060946205693577,1,0.16060946205693577
data\raw\brri_rice_disease_pest\Leaf Scald\LS_366.jpg,brri_rice_disease_pest,0.12163573896255653,1,0.12163573896255653
data\raw\brri_rice_disease_pest\Leaf Scald\LS_367.jpg,brri_rice_disease_pest,0.13627718081593254,1,0.13627718081593254
data\raw\brri_rice_disease_pest\Leaf Scald\LS_368.jpg,brri_rice_disease_pest,0.13643656835265638,1,0.13643656835265638
data\raw\brri_rice_disease_pest\Leaf Scald\LS_369.jpg,brri_rice_disease_pest,0.036665009291877805,1,0.036665009291877805
data\raw\brri_rice_disease_pest\Leaf Scald\LS_37.jpg,brri_rice_disease_pest,0.0502509065009065,1,0.0502509065009065
data\raw\brri_rice_disease_pest\Leaf Scald\LS_370.jpg,brri_rice_disease_pest,0.11628531141341794,1,0.11628531141341794
data\raw\brri_rice_disease_pest\Leaf Scald\LS_371.jpg,brri_rice_disease_pest,0.055120270876729494,1,0.055120270876729494
data\raw\brri_rice_disease_pest\Leaf Scald\LS_372.jpg,brri_rice_disease_pest,0.486688,1,0.486688
data\raw\brri_rice_disease_pest\Leaf Scald\LS_373.jpg,brri_rice_disease_pest,0.13273878764378957,1,0.13273878764378957
data\raw\brri_rice_disease_pest\Leaf Scald\LS_374.jpg,brri_rice_disease_pest,0.19832496368013963,1,0.19832496368013963
data\raw\brri_rice_disease_pest\Leaf Scald\LS_375.jpg,brri_rice_disease_pest,0.19563019173186516,1,0.19563019173186516
data\raw\brri_rice_disease_pest\Leaf Scald\LS_376.jpg,brri_rice_disease_pest,0.007321638869437902,1,0.007321638869437902
data\raw\brri_rice_disease_pest\Leaf Scald\LS_377.jpg,brri_rice_disease_pest,0.044420547183794463,1,0.044420547183794463
data\raw\brri_rice_disease_pest\Leaf Scald\LS_378.jpg,brri_rice_disease_pest,0.09750403266778439,1,0.09750403266778439
data\raw\brri_rice_disease_pest\Leaf Scald\LS_379.jpg,brri_rice_disease_pest,0.059546398675662165,1,0.059546398675662165
data\raw\brri_rice_disease_pest\Leaf Scald\LS_38.jpg,brri_rice_disease_pest,0.04484,1,0.04484
data\raw\brri_rice_disease_pest\Leaf Scald\LS_380.jpg,brri_rice_disease_pest,0.020663165887897402,1,0.020663165887897402
data\raw\brri_rice_disease_pest\Leaf Scald\LS_381.jpg,brri_rice_disease_pest,0.01336072563615399,1,0.01336072563615399
data\raw\brri_rice_disease_pest\Leaf Scald\LS_382.jpg,brri_rice_disease_pest,0.024040361888648873,1,0.024040361888648873
data\raw\brri_rice_disease_pest\Leaf Scald\LS_383.jpg,brri_rice_disease_pest,0.05202536286029875,1,0.05202536286029875
data\raw\brri_rice_disease_pest\Leaf Scald\LS_384.jpg,brri_rice_disease_pest,0.052810442262908534,1,0.052810442262908534
data\raw\brri_rice_disease_pest\Leaf Scald\LS_385.jpg,brri_rice_disease_pest,0.04764150823537782,1,0.04764150823537782
data\raw\brri_rice_disease_pest\Leaf Scald\LS_386.jpg,brri_rice_disease_pest,0.13655946181896403,1,0.13655946181896403
data\raw\brri_rice_disease_pest\Leaf Scald\LS_387.jpg,brri_rice_disease_pest,0.028216,1,0.028216
data\raw\brri_rice_disease_pest\Leaf Scald\LS_388.jpg,brri_rice_disease_pest,0.06617570788667039,1,0.06617570788667039
data\raw\brri_rice_disease_pest\Leaf Scald\LS_389.jpg,brri_rice_disease_pest,0.10171081432369727,1,0.10171081432369727
data\raw\brri_rice_disease_pest\Leaf Scald\LS_39.jpg,brri_rice_disease_pest,0.021056321257679585,1,0.021056321257679585
data\raw\brri_rice_disease_pest\Leaf Scald\LS_390.jpg,brri_rice_disease_pest,0.02655179288752363,1,0.02655179288752363
data\raw\brri_rice_disease_pest\Leaf Scald\LS_391.jpg,brri_rice_disease_pest,0.05613928686345239,1,0.05613928686345239
data\raw\brri_rice_disease_pest\Leaf Scald\LS_392.jpg,brri_rice_disease_pest,0.08078486722891158,1,0.08078486722891158
data\raw\brri_rice_disease_pest\Leaf Scald\LS_393.jpg,brri_rice_disease_pest,0.1377892226139888,1,0.1377892226139888
data\raw\brri_rice_disease_pest\Leaf Scald\LS_394.jpg,brri_rice_disease_pest,0.12816910950115168,1,0.12816910950115168
data\raw\brri_rice_disease_pest\Leaf Scald\LS_395.jpg,brri_rice_disease_pest,0.12377538146285288,1,0.12377538146285288
data\raw\brri_rice_disease_pest\Leaf Scald\LS_396.jpg,brri_rice_disease_pest,0.04190534556046673,1,0.04190534556046673
data\raw\brri_rice_disease_pest\Leaf Scald\LS_397.jpg,brri_rice_disease_pest,0.034879401005944215,1,0.034879401005944215
data\raw\brri_rice_disease_pest\Leaf Scald\LS_398.jpg,brri_rice_disease_pest,0.18490095227735953,1,0.18490095227735953
data\raw\brri_rice_disease_pest\Leaf Scald\LS_399.jpg,brri_rice_disease_pest,0.09790824785812902,1,0.09790824785812902
data\raw\brri_rice_disease_pest\Leaf Scald\LS_4.jpg,brri_rice_disease_pest,0.09591934406013705,1,0.09591934406013705
data\raw\brri_rice_disease_pest\Leaf Scald\LS_40.jpg,brri_rice_disease_pest,0.124304,1,0.124304
data\raw\brri_rice_disease_pest\Leaf Scald\LS_400.jpg,brri_rice_disease_pest,0.1190766884282545,1,0.1190766884282545
data\raw\brri_rice_disease_pest\Leaf Scald\LS_401.jpg,brri_rice_disease_pest,0.11718324732728025,1,0.11718324732728025
data\raw\brri_rice_disease_pest\Leaf Scald\LS_402.jpg,brri_rice_disease_pest,0.00470065712224906,1,0.00470065712224906
data\raw\brri_rice_disease_pest\Leaf Scald\LS_403.jpg,brri_rice_disease_pest,0.07955610752774328,1,0.07955610752774328
data\raw\brri_rice_disease_pest\Leaf Scald\LS_404.jpg,brri_rice_disease_pest,0.0398104222764145,1,0.0398104222764145
data\raw\brri_rice_disease_pest\Leaf Scald\LS_405.jpg,brri_rice_disease_pest,0.02727369430472997,1,0.02727369430472997
data\raw\brri_rice_disease_pest\Leaf Scald\LS_406.jpg,brri_rice_disease_pest,0.04097100962763247,1,0.04097100962763247
data\raw\brri_rice_disease_pest\Leaf Scald\LS_407.jpg,brri_rice_disease_pest,0.06912533590812686,1,0.06912533590812686
data\raw\brri_rice_disease_pest\Leaf Scald\LS_408.jpg,brri_rice_disease_pest,0.1459897182848143,1,0.1459897182848143
data\raw\brri_rice_disease_pest\Leaf Scald\LS_409.jpg,brri_rice_disease_pest,0.02703192716342793,1,0.02703192716342793
data\raw\brri_rice_disease_pest\Leaf Scald\LS_41.jpg,brri_rice_disease_pest,0.035994541067468584,1,0.035994541067468584
data\raw\brri_rice_disease_pest\Leaf Scald\LS_410.jpg,brri_rice_disease_pest,0.04629626211011342,1,0.04629626211011342
data\raw\brri_rice_disease_pest\Leaf Scald\LS_411.jpg,brri_rice_disease_pest,0.0746019725143525,1,0.0746019725143525
data\raw\brri_rice_disease_pest\Leaf Scald\LS_412.jpg,brri_rice_disease_pest,0.025884030640929534,1,0.025884030640929534
data\raw\brri_rice_disease_pest\Leaf Scald\LS_413.jpg,brri_rice_disease_pest,0.19906934507782317,1,0.19906934507782317
data\raw\brri_rice_disease_pest\Leaf Scald\LS_414.jpg,brri_rice_disease_pest,0.1424230300259107,1,0.1424230300259107
data\raw\brri_rice_disease_pest\Leaf Scald\LS_415.jpg,brri_rice_disease_pest,0.09212211468441464,1,0.09212211468441464
data\raw\brri_rice_disease_pest\Leaf Scald\LS_416.jpg,brri_rice_disease_pest,0.029545400002953685,1,0.029545400002953685
data\raw\brri_rice_disease_pest\Leaf Scald\LS_417.jpg,brri_rice_disease_pest,0.011068406171185373,1,0.011068406171185373
data\raw\brri_rice_disease_pest\Leaf Scald\LS_418.jpg,brri_rice_disease_pest,0.020817372659203685,1,0.020817372659203685
data\raw\brri_rice_disease_pest\Leaf Scald\LS_419.jpg,brri_rice_disease_pest,0.08672946302704088,1,0.08672946302704088
data\raw\brri_rice_disease_pest\Leaf Scald\LS_42.jpg,brri_rice_disease_pest,0.073888,1,0.073888
data\raw\brri_rice_disease_pest\Leaf Scald\LS_420.jpg,brri_rice_disease_pest,0.035368314286179196,1,0.035368314286179196
data\raw\brri_rice_disease_pest\Leaf Scald\LS_421.jpg,brri_rice_disease_pest,0.05847860238953213,1,0.05847860238953213
data\raw\brri_rice_disease_pest\Leaf Scald\LS_43.jpg,brri_rice_disease_pest,0.06661492246026746,1,0.06661492246026746
data\raw\brri_rice_disease_pest\Leaf Scald\LS_44.jpg,brri_rice_disease_pest,0.086776,1,0.086776
data\raw\brri_rice_disease_pest\Leaf Scald\LS_45.jpg,brri_rice_disease_pest,0.12932426882758388,1,0.12932426882758388
data\raw\brri_rice_disease_pest\Leaf Scald\LS_46.jpg,brri_rice_disease_pest,0.012232425612626802,1,0.012232425612626802
data\raw\brri_rice_disease_pest\Leaf Scald\LS_47.jpg,brri_rice_disease_pest,0.04816781460450142,1,0.04816781460450142
data\raw\brri_rice_disease_pest\Leaf Scald\LS_48.jpg,brri_rice_disease_pest,0.04643933128544423,1,0.04643933128544423
data\raw\brri_rice_disease_pest\Leaf Scald\LS_49.jpg,brri_rice_disease_pest,0.1032,1,0.1032
data\raw\brri_rice_disease_pest\Leaf Scald\LS_5.jpg,brri_rice_disease_pest,0.0698222314433252,1,0.0698222314433252
data\raw\brri_rice_disease_pest\Leaf Scald\LS_50.jpg,brri_rice_disease_pest,0.16370436554820417,1,0.16370436554820417
data\raw\brri_rice_disease_pest\Leaf Scald\LS_51.jpg,brri_rice_disease_pest,0.13790064102564104,1,0.13790064102564104
data\raw\brri_rice_disease_pest\Leaf Scald\LS_52.jpg,brri_rice_disease_pest,0.03668206763070508,1,0.03668206763070508
data\raw\brri_rice_disease_pest\Leaf Scald\LS_53.jpg,brri_rice_disease_pest,0.087124,1,0.087124
data\raw\brri_rice_disease_pest\Leaf Scald\LS_54.jpg,brri_rice_disease_pest,0.029988337554643196,1,0.029988337554643196
data\raw\brri_rice_disease_pest\Leaf Scald\LS_55.jpg,brri_rice_disease_pest,0.139884,1,0.139884
data\raw\brri_rice_disease_pest\Leaf Scald\LS_56.jpg,brri_rice_disease_pest,0.013895593654005198,1,0.013895593654005198
data\raw\brri_rice_disease_pest\Leaf Scald\LS_57.jpg,brri_rice_disease_pest,0.0424589112432048,1,0.0424589112432048
data\raw\brri_rice_disease_pest\Leaf Scald\LS_58.jpg,brri_rice_disease_pest,0.18838933813822403,1,0.18838933813822403
